Date,Region,Industry,Value
2012-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",GMP,389780.969
2013-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",GMP,392768.811
2014-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",GMP,400960.432
2005-01-01,"Dallas-Fort Worth-Arlington, TX Metro Area",GMP,595469.776
2006-01-01,"Dallas-Fort Worth-Arlington, TX Metro Area",GMP,609831.444
2007-01-01,"Dallas-Fort Worth-Arlington, TX Metro Area",GMP,620077.783
2008-01-01,"Dallas-Fort Worth-Arlington, TX Metro Area",GMP,605115.076
2009-01-01,"Dallas-Fort Worth-Arlington, TX Metro Area",GMP,584067.845
2010-01-01,"Dallas-Fort Worth-Arlington, TX Metro Area",GMP,595377.258
2011-01-01,"Dallas-Fort Worth-Arlington, TX Metro Area",GMP,606776.758
2012-01-01,"Dallas-Fort Worth-Arlington, TX Metro Area",GMP,624494.553
2013-01-01,"Dallas-Fort Worth-Arlington, TX Metro Area",GMP,629809.475
2014-01-01,"Dallas-Fort Worth-Arlington, TX Metro Area",GMP,644468.362
2005-01-01,"Denver-Aurora-Centennial, CO Metro Area",GMP,336477.893
2006-01-01,"Denver-Aurora-Centennial, CO Metro Area",GMP,361594.853
2007-01-01,"Denver-Aurora-Centennial, CO Metro Area",GMP,376135.049
2008-01-01,"Denver-Aurora-Centennial, CO Metro Area",GMP,379888.574
2009-01-01,"Denver-Aurora-Centennial, CO Metro Area",GMP,368717.622
2010-01-01,"Denver-Aurora-Centennial, CO Metro Area",GMP,377056.747
2011-01-01,"Denver-Aurora-Centennial, CO Metro Area",GMP,391628.362
2012-01-01,"Denver-Aurora-Centennial, CO Metro Area",GMP,404523.386
2013-01-01,"Denver-Aurora-Centennial, CO Metro Area",GMP,419597.444
2014-01-01,"Denver-Aurora-Centennial, CO Metro Area",GMP,435538.151
2005-01-01,"Houston-Pasadena-The Woodlands, TX Metro Area",GMP,149942.899
2006-01-01,"Houston-Pasadena-The Woodlands, TX Metro Area",GMP,152563.485
2007-01-01,"Houston-Pasadena-The Woodlands, TX Metro Area",GMP,159423.318
2008-01-01,"Houston-Pasadena-The Woodlands, TX Metro Area",GMP,158853.777
2009-01-01,"Houston-Pasadena-The Woodlands, TX Metro Area",GMP,153864.345
2010-01-01,"Houston-Pasadena-The Woodlands, TX Metro Area",GMP,157506.807
2011-01-01,"Houston-Pasadena-The Woodlands, TX Metro Area",GMP,160637.391
2012-01-01,"Houston-Pasadena-The Woodlands, TX Metro Area",GMP,165465.428
2013-01-01,"Houston-Pasadena-The Woodlands, TX Metro Area",GMP,173288.683
2014-01-01,"Houston-Pasadena-The Woodlands, TX Metro Area",GMP,181126.153
2005-01-01,"Los Angeles-Long Beach-Anaheim, CA Metro Area",GMP,334271.481
2006-01-01,"Los Angeles-Long Beach-Anaheim, CA Metro Area",GMP,360553.52
2007-01-01,"Los Angeles-Long Beach-Anaheim, CA Metro Area",GMP,390636.083
2008-01-01,"Los Angeles-Long Beach-Anaheim, CA Metro Area",GMP,382270.922
2009-01-01,"Los Angeles-Long Beach-Anaheim, CA Metro Area",GMP,379647.31
2010-01-01,"Los Angeles-Long Beach-Anaheim, CA Metro Area",GMP,397507.092
2011-01-01,"Los Angeles-Long Beach-Anaheim, CA Metro Area",GMP,408274.294
2012-01-01,"Los Angeles-Long Beach-Anaheim, CA Metro Area",GMP,423174.915
2013-01-01,"Los Angeles-Long Beach-Anaheim, CA Metro Area",GMP,444914.522
2014-01-01,"Los Angeles-Long Beach-Anaheim, CA Metro Area",GMP,452627.187
2005-01-01,"New York-Newark-Jersey City, NY-NJ Metro Area",GMP,770701.041
2006-01-01,"New York-Newark-Jersey City, NY-NJ Metro Area",GMP,800980.471
2007-01-01,"New York-Newark-Jersey City, NY-NJ Metro Area",GMP,811271.944
2008-01-01,"New York-Newark-Jersey City, NY-NJ Metro Area",GMP,820920.393
2009-01-01,"New York-Newark-Jersey City, NY-NJ Metro Area",GMP,781901.672
2010-01-01,"New York-Newark-Jersey City, NY-NJ Metro Area",GMP,803814.346
2011-01-01,"New York-Newark-Jersey City, NY-NJ Metro Area",GMP,816284.025
2012-01-01,"New York-Newark-Jersey City, NY-NJ Metro Area",GMP,832108.348
2013-01-01,"New York-Newark-Jersey City, NY-NJ Metro Area",GMP,852849.053
2014-01-01,"New York-Newark-Jersey City, NY-NJ Metro Area",GMP,876277.522
2005-01-01,"Orlando-Kissimmee-Sanford, FL Metro Area",GMP,1392492.407
2006-01-01,"Orlando-Kissimmee-Sanford, FL Metro Area",GMP,1434557.706
2007-01-01,"Orlando-Kissimmee-Sanford, FL Metro Area",GMP,1450432.975
2008-01-01,"Orlando-Kissimmee-Sanford, FL Metro Area",GMP,1425548.233
2009-01-01,"Orlando-Kissimmee-Sanford, FL Metro Area",GMP,1456569.011
2010-01-01,"Orlando-Kissimmee-Sanford, FL Metro Area",GMP,1505251.784
2011-01-01,"Orlando-Kissimmee-Sanford, FL Metro Area",GMP,1511139.478
2012-01-01,"Orlando-Kissimmee-Sanford, FL Metro Area",GMP,1574050.499
2013-01-01,"Orlando-Kissimmee-Sanford, FL Metro Area",GMP,1587462.103
2014-01-01,"Orlando-Kissimmee-Sanford, FL Metro Area",GMP,1617142.651
2005-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",GMP,110181.745
2006-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",GMP,113678.988
2007-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",GMP,116664.505
2008-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",GMP,113678.708
2009-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",GMP,105856.691
2010-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",GMP,107270.919
2011-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",GMP,107456.421
2012-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",GMP,110030.803
2013-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",GMP,113721.965
2014-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",GMP,117990.74
2005-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",GMP,205774.081
2006-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",GMP,216095.669
2007-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",GMP,223034.398
2008-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",GMP,218638.321
2009-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",GMP,198621.899
2010-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",GMP,200598.619
2011-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",GMP,207388.704
2012-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",GMP,215066.758
2013-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",GMP,216615.144
2014-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",GMP,220176.396
2005-01-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",GMP,141765.461
2006-01-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",GMP,147659.996
2007-01-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",GMP,150418.926
2008-01-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",GMP,147065.343
2009-01-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",GMP,138295.413
2010-01-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",GMP,140956.462
2011-01-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",GMP,143846.927
2012-01-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",GMP,144328.391
2013-01-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",GMP,149957.978
2014-01-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",GMP,155233.273
2005-01-01,"San Francisco-Oakland-Fremont, CA Metro Area",GMP,186576.147
2006-01-01,"San Francisco-Oakland-Fremont, CA Metro Area",GMP,190800.982
2007-01-01,"San Francisco-Oakland-Fremont, CA Metro Area",GMP,194328.788
2008-01-01,"San Francisco-Oakland-Fremont, CA Metro Area",GMP,193238.641
2009-01-01,"San Francisco-Oakland-Fremont, CA Metro Area",GMP,183920.034
2010-01-01,"San Francisco-Oakland-Fremont, CA Metro Area",GMP,186568.771
2011-01-01,"San Francisco-Oakland-Fremont, CA Metro Area",GMP,190527.186
2012-01-01,"San Francisco-Oakland-Fremont, CA Metro Area",GMP,193126.868
2013-01-01,"San Francisco-Oakland-Fremont, CA Metro Area",GMP,201179.56
2014-01-01,"San Francisco-Oakland-Fremont, CA Metro Area",GMP,207374.059
2005-01-01,"Seattle-Tacoma-Bellevue, WA Metro Area",GMP,338327.098
2006-01-01,"Seattle-Tacoma-Bellevue, WA Metro Area",GMP,348300.972
2007-01-01,"Seattle-Tacoma-Bellevue, WA Metro Area",GMP,351592.603
2008-01-01,"Seattle-Tacoma-Bellevue, WA Metro Area",GMP,369652.893
2009-01-01,"Seattle-Tacoma-Bellevue, WA Metro Area",GMP,354362.36
2010-01-01,"Seattle-Tacoma-Bellevue, WA Metro Area",GMP,354658.027
2011-01-01,"Seattle-Tacoma-Bellevue, WA Metro Area",GMP,358173.965
2012-01-01,"Seattle-Tacoma-Bellevue, WA Metro Area",GMP,388091.692
2013-01-01,"Seattle-Tacoma-Bellevue, WA Metro Area",GMP,405006.071
2014-01-01,"Seattle-Tacoma-Bellevue, WA Metro Area",GMP,429713.771
2005-01-01,USA,GDPC1,229109.919
2006-01-01,USA,GDPC1,240142.726
2007-01-01,USA,GDPC1,257787.244
2008-01-01,USA,GDPC1,262875.602
2009-01-01,USA,GDPC1,253828.006
2010-01-01,USA,GDPC1,261975.127
2011-01-01,USA,GDPC1,271234.391
2012-01-01,USA,GDPC1,285805.224
2013-01-01,USA,GDPC1,298218.356
2014-01-01,USA,GDPC1,312734.562
2005-01-01,"Atlanta-Sandy Springs-Roswell, GA Metro Area",POP,15844.727
2006-01-01,"Atlanta-Sandy Springs-Roswell, GA Metro Area",POP,16353.835
2007-01-01,"Atlanta-Sandy Springs-Roswell, GA Metro Area",POP,16611.69
2008-01-01,"Atlanta-Sandy Springs-Roswell, GA Metro Area",POP,16843.003
2009-01-01,"Atlanta-Sandy Springs-Roswell, GA Metro Area",POP,16298.262
2010-01-01,"Atlanta-Sandy Springs-Roswell, GA Metro Area",POP,16582.71
2011-01-01,"Atlanta-Sandy Springs-Roswell, GA Metro Area",POP,16920.632
2012-01-01,"Atlanta-Sandy Springs-Roswell, GA Metro Area",POP,17367.01
2013-01-01,"Atlanta-Sandy Springs-Roswell, GA Metro Area",POP,17662.4
2014-01-01,"Atlanta-Sandy Springs-Roswell, GA Metro Area",POP,17953.974
2005-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",POP,4947.012
2006-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",POP,5119.641
2007-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",POP,5267.527
2008-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",POP,5385.586
2009-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",POP,5475.213
2010-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",POP,5302.733
2011-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",POP,5367.069
2012-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",POP,5445.543
2013-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",POP,5512.111
2014-01-01,"Boston-Cambridge-Newton, MA-NH Metro Area",POP,5595.218
2005-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",POP,4458.891
2006-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",POP,4473.477
2007-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",POP,4503.921
2008-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",POP,4544.705
2009-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",POP,4588.68
2010-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",POP,4566.448
2011-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",POP,4610.267
2012-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",POP,4657.545
2013-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",POP,4704.297
2014-01-01,"Chicago-Naperville-Elgin, IL-IN Metro Area",POP,4748.757
2005-01-01,"Dallas-Fort Worth-Arlington, TX Metro Area",POP,9362.08
2006-01-01,"Dallas-Fort Worth-Arlington, TX Metro Area",POP,9398.855
2007-01-01,"Dallas-Fort Worth-Arlington, TX Metro Area",POP,9451.936
2008-01-01,"Dallas-Fort Worth-Arlington, TX Metro Area",POP,9515.636
2009-01-01,"Dallas-Fort Worth-Arlington, TX Metro Area",POP,9580.567
2010-01-01,"Dallas-Fort Worth-Arlington, TX Metro Area",POP,9470.661
2011-01-01,"Dallas-Fort Worth-Arlington, TX Metro Area",POP,9500.919
2012-01-01,"Dallas-Fort Worth-Arlington, TX Metro Area",POP,9528.134
2013-01-01,"Dallas-Fort Worth-Arlington, TX Metro Area",POP,9550.227
2014-01-01,"Dallas-Fort Worth-Arlington, TX Metro Area",POP,9560.285
2005-01-01,"Denver-Aurora-Centennial, CO Metro Area",POP,5816.407
2006-01-01,"Denver-Aurora-Centennial, CO Metro Area",POP,5999.411
2007-01-01,"Denver-Aurora-Centennial, CO Metro Area",POP,6156.652
2008-01-01,"Denver-Aurora-Centennial, CO Metro Area",POP,6301.085
2009-01-01,"Denver-Aurora-Centennial, CO Metro Area",POP,6447.615
2010-01-01,"Denver-Aurora-Centennial, CO Metro Area",POP,6392.097
2011-01-01,"Denver-Aurora-Centennial, CO Metro Area",POP,6510.55
2012-01-01,"Denver-Aurora-Centennial, CO Metro Area",POP,6644.519
2013-01-01,"Denver-Aurora-Centennial, CO Metro Area",POP,6753.804
2014-01-01,"Denver-Aurora-Centennial, CO Metro Area",POP,6889.603
2005-01-01,"Houston-Pasadena-The Woodlands, TX Metro Area",POP,2353.518
2006-01-01,"Houston-Pasadena-The Woodlands, TX Metro Area",POP,2399.62
2007-01-01,"Houston-Pasadena-The Woodlands, TX Metro Area",POP,2449.476
2008-01-01,"Houston-Pasadena-The Woodlands, TX Metro Area",POP,2500.384
2009-01-01,"Houston-Pasadena-The Woodlands, TX Metro Area",POP,2552.195
2010-01-01,"Houston-Pasadena-The Woodlands, TX Metro Area",POP,2554.588
2011-01-01,"Houston-Pasadena-The Woodlands, TX Metro Area",POP,2603.261
2012-01-01,"Houston-Pasadena-The Woodlands, TX Metro Area",POP,2650.895
2013-01-01,"Houston-Pasadena-The Woodlands, TX Metro Area",POP,2701.454
2014-01-01,"Houston-Pasadena-The Woodlands, TX Metro Area",POP,2755.153
2005-01-01,"Los Angeles-Long Beach-Anaheim, CA Metro Area",POP,5299.567
2006-01-01,"Los Angeles-Long Beach-Anaheim, CA Metro Area",POP,5484.883
2007-01-01,"Los Angeles-Long Beach-Anaheim, CA Metro Area",POP,5597.674
2008-01-01,"Los Angeles-Long Beach-Anaheim, CA Metro Area",POP,5726.705
2009-01-01,"Los Angeles-Long Beach-Anaheim, CA Metro Area",POP,5867.489
2010-01-01,"Los Angeles-Long Beach-Anaheim, CA Metro Area",POP,5947.185
2011-01-01,"Los Angeles-Long Beach-Anaheim, CA Metro Area",POP,6056.008
2012-01-01,"Los Angeles-Long Beach-Anaheim, CA Metro Area",POP,6183.119
2013-01-01,"Los Angeles-Long Beach-Anaheim, CA Metro Area",POP,6327.622
2014-01-01,"Los Angeles-Long Beach-Anaheim, CA Metro Area",POP,6499.375
2005-01-01,"New York-Newark-Jersey City, NY-NJ Metro Area",POP,12761.175
2006-01-01,"New York-Newark-Jersey City, NY-NJ Metro Area",POP,12713.66
2007-01-01,"New York-Newark-Jersey City, NY-NJ Metro Area",POP,12693.603
2008-01-01,"New York-Newark-Jersey City, NY-NJ Metro Area",POP,12768.395
2009-01-01,"New York-Newark-Jersey City, NY-NJ Metro Area",POP,12874.797
2010-01-01,"New York-Newark-Jersey City, NY-NJ Metro Area",POP,12838.023
2011-01-01,"New York-Newark-Jersey City, NY-NJ Metro Area",POP,12923.899
2012-01-01,"New York-Newark-Jersey City, NY-NJ Metro Area",POP,13010.104
2013-01-01,"New York-Newark-Jersey City, NY-NJ Metro Area",POP,13092.451
2014-01-01,"New York-Newark-Jersey City, NY-NJ Metro Area",POP,13159.972
2005-01-01,"Orlando-Kissimmee-Sanford, FL Metro Area",POP,18798.114
2006-01-01,"Orlando-Kissimmee-Sanford, FL Metro Area",POP,18825.633
2007-01-01,"Orlando-Kissimmee-Sanford, FL Metro Area",POP,18901.167
2008-01-01,"Orlando-Kissimmee-Sanford, FL Metro Area",POP,18968.501
2009-01-01,"Orlando-Kissimmee-Sanford, FL Metro Area",POP,19069.796
2010-01-01,"Orlando-Kissimmee-Sanford, FL Metro Area",POP,18923.437
2011-01-01,"Orlando-Kissimmee-Sanford, FL Metro Area",POP,19053.124
2012-01-01,"Orlando-Kissimmee-Sanford, FL Metro Area",POP,19150.453
2013-01-01,"Orlando-Kissimmee-Sanford, FL Metro Area",POP,19227.457
2014-01-01,"Orlando-Kissimmee-Sanford, FL Metro Area",POP,19282.138
2005-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",POP,1939.766
2006-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",POP,1999.994
2007-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",POP,2034.878
2008-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",POP,2060.968
2009-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",POP,2082.421
2010-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",POP,2139.227
2011-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",POP,2176.297
2012-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",POP,2226.08
2013-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",POP,2270.811
2014-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",POP,2325.257
2005-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",POP,3884.588
2006-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",POP,4046.571
2007-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",POP,4175.595
2008-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",POP,4287.323
2009-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",POP,4364.094
2010-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",POP,4204.289
2011-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",POP,4253.485
2012-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",POP,4330.536
2013-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",POP,4404.231
2014-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",POP,4490.405
2005-01-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",POP,3861.335
2006-01-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",POP,3968.504
2007-01-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",POP,4048.913
2008-01-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",POP,4092.831
2009-01-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",POP,4143.113
2010-01-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",POP,4242.365
2011-01-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",POP,4294.436
2012-01-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",POP,4333.851
2013-01-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",POP,4368.188
2014-01-01,"San Diego-Chula Vista-Carlsbad, CA Metro Area",POP,4413.584
2005-01-01,"San Francisco-Oakland-Fremont, CA Metro Area",POP,2941.77
2006-01-01,"San Francisco-Oakland-Fremont, CA Metro Area",POP,2947.222
2007-01-01,"San Francisco-Oakland-Fremont, CA Metro Area",POP,2975.656
2008-01-01,"San Francisco-Oakland-Fremont, CA Metro Area",POP,3019.274
2009-01-01,"San Francisco-Oakland-Fremont, CA Metro Area",POP,3053.793
2010-01-01,"San Francisco-Oakland-Fremont, CA Metro Area",POP,3103.26
2011-01-01,"San Francisco-Oakland-Fremont, CA Metro Area",POP,3137.236
2012-01-01,"San Francisco-Oakland-Fremont, CA Metro Area",POP,3175.148
2013-01-01,"San Francisco-Oakland-Fremont, CA Metro Area",POP,3210.788
2014-01-01,"San Francisco-Oakland-Fremont, CA Metro Area",POP,3249.307
2005-01-01,"Seattle-Tacoma-Bellevue, WA Metro Area",POP,4149.607
2006-01-01,"Seattle-Tacoma-Bellevue, WA Metro Area",POP,4162.783
2007-01-01,"Seattle-Tacoma-Bellevue, WA Metro Area",POP,4202.186
2008-01-01,"Seattle-Tacoma-Bellevue, WA Metro Area",POP,4260.236
2009-01-01,"Seattle-Tacoma-Bellevue, WA Metro Area",POP,4317.853
2010-01-01,"Seattle-Tacoma-Bellevue, WA Metro Area",POP,4343.886
2011-01-01,"Seattle-Tacoma-Bellevue, WA Metro Area",POP,4396.273
2012-01-01,"Seattle-Tacoma-Bellevue, WA Metro Area",POP,4455.918
2013-01-01,"Seattle-Tacoma-Bellevue, WA Metro Area",POP,4520.028
2014-01-01,"Seattle-Tacoma-Bellevue, WA Metro Area",POP,4585.277
2005-01-01,USA,POP,3202.388
2006-01-01,USA,POP,3259.945
2007-01-01,USA,POP,3307.36
2008-01-01,USA,POP,3356.637
2009-01-01,USA,POP,3407.848
2010-01-01,USA,POP,3449.355
2011-01-01,USA,POP,3504.376
2012-01-01,USA,POP,3559.719
2013-01-01,USA,POP,3613.596
2014-01-01,USA,POP,3676.765
2005-01-01,USA,"21 - Mining, Quarrying, and Oil and Gas Extraction",295516599.0
2006-01-01,USA,"21 - Mining, Quarrying, and Oil and Gas Extraction",298379912.0
2007-01-01,USA,"21 - Mining, Quarrying, and Oil and Gas Extraction",301231207.0
2008-01-01,USA,"21 - Mining, Quarrying, and Oil and Gas Extraction",304093966.0
2009-01-01,USA,"21 - Mining, Quarrying, and Oil and Gas Extraction",306771529.0
2010-01-01,USA,"21 - Mining, Quarrying, and Oil and Gas Extraction",309378227.0
2011-01-01,USA,"21 - Mining, Quarrying, and Oil and Gas Extraction",311839461.0
2012-01-01,USA,"21 - Mining, Quarrying, and Oil and Gas Extraction",314339099.0
2013-01-01,USA,"21 - Mining, Quarrying, and Oil and Gas Extraction",316726282.0
2014-01-01,USA,"21 - Mining, Quarrying, and Oil and Gas Extraction",319257560.0
2005-01-01,USA,22 - Utilities,540.3
2006-01-01,USA,22 - Utilities,591.1
2007-01-01,USA,22 - Utilities,643.5
2008-01-01,USA,22 - Utilities,686.7
2009-01-01,USA,22 - Utilities,706.4
2010-01-01,USA,22 - Utilities,618.3
2011-01-01,USA,22 - Utilities,688.3
2012-01-01,USA,22 - Utilities,790.1
2013-01-01,USA,22 - Utilities,802.0
2014-01-01,USA,22 - Utilities,818.2
2005-01-01,USA,23 - Construction,557.5
2006-01-01,USA,23 - Construction,549.9
2007-01-01,USA,23 - Construction,548.5
2008-01-01,USA,23 - Construction,556.8
2009-01-01,USA,23 - Construction,563.4
2010-01-01,USA,23 - Construction,556.1
2011-01-01,USA,23 - Construction,551.5
